FIPS,Pred0,Pred1,Pred2,Pred3,80_0,80_1,80_2,80_3,Actual
31083,391.51900307532827,261.75,309.90567,314.0,Feb-06-2022,Sep-29-2021,Nov-16-2021,Nov-21-2021,
31085,370.78210222449553,264.03,291.44153,314.0,Jan-11-2022,Sep-27-2021,Oct-24-2021,Nov-16-2021,
31087,348.28915857667755,302.82,256.01556,329.0,Jan-02-2022,Nov-17-2021,Oct-02-2021,Dec-14-2021,
31089,363.08123605806867,262.99,294.6132,319.0,Jan-21-2022,Oct-12-2021,Nov-13-2021,Dec-08-2021,
31091,358.5764768934343,263.6,350.64804,272.0,Jan-18-2022,Oct-15-2021,Jan-10-2022,Oct-24-2021,
31093,326.6574503835569,280.15,240.16124,287.0,Dec-05-2021,Oct-20-2021,Sep-10-2021,Oct-27-2021,
31095,360.8618745698372,269.41,284.2414,298.0,Jan-01-2022,Oct-02-2021,Oct-17-2021,Oct-31-2021,
31097,376.5731490959787,264.82,297.4345,313.0,Jan-29-2022,Oct-09-2021,Nov-11-2021,Nov-27-2021,
31099,367.1883515907547,263.92,303.59195,314.0,Jan-28-2022,Oct-16-2021,Nov-25-2021,Dec-06-2021,
31101,385.6183694684425,261.25,349.8821,314.0,Jan-26-2022,Sep-24-2021,Dec-21-2021,Nov-16-2021,
31103,362.8034189495236,240.89,344.6454,225.0,Jan-04-2022,Sep-04-2021,Dec-17-2021,Aug-20-2021,
31105,368.45388298369426,265.89,287.96506,313.0,Jan-16-2022,Oct-05-2021,Oct-27-2021,Nov-22-2021,
31107,297.7084043677208,290.01,253.68394,294.0,Nov-06-2021,Oct-30-2021,Sep-23-2021,Nov-03-2021,
31109,366.1403790028023,264.18,304.2122,314.0,Jan-09-2022,Sep-29-2021,Nov-08-2021,Nov-18-2021,
31111,370.55674068928556,265.85,308.14563,314.0,Jan-18-2022,Oct-05-2021,Nov-17-2021,Nov-23-2021,
31113,308.7033403366595,298.05,252.23784,287.0,Nov-13-2021,Nov-03-2021,Sep-18-2021,Oct-23-2021,
31115,344.7769403028337,263.09,272.6264,300.0,Dec-22-2021,Oct-02-2021,Oct-11-2021,Nov-08-2021,
31117,344.0092784672475,291.07,263.0601,331.0,Jan-06-2022,Nov-14-2021,Oct-17-2021,Dec-24-2021,
31119,386.31930289117867,260.45,321.83755,313.0,Jan-30-2022,Sep-26-2021,Nov-26-2021,Nov-18-2021,
31121,356.9051797614317,266.37,289.8688,295.0,Feb-11-2022,Nov-13-2021,Dec-06-2021,Dec-12-2021,
31123,379.23203111810534,267.83,292.64563,314.0,Feb-04-2022,Oct-15-2021,Nov-09-2021,Dec-01-2021,
31125,349.7562186910277,256.48,273.33505,265.0,Dec-22-2021,Sep-20-2021,Oct-07-2021,Sep-29-2021,
31127,388.1568553637461,265.46,299.9674,313.0,Jan-31-2022,Sep-30-2021,Nov-03-2021,Nov-17-2021,
31129,343.2061158831718,266.35,321.53964,319.0,Dec-15-2021,Sep-29-2021,Nov-23-2021,Nov-21-2021,
31131,345.33323730811674,245.39,277.20288,261.0,Jan-04-2022,Sep-26-2021,Oct-28-2021,Oct-12-2021,
31133,336.1266982100009,296.72,250.8741,269.0,Dec-30-2021,Nov-20-2021,Oct-05-2021,Oct-24-2021,
31135,384.5971245821582,263.46,332.8031,314.0,Feb-08-2022,Oct-10-2021,Dec-18-2021,Nov-30-2021,
31137,393.4215717413506,262.36,301.92963,314.0,Feb-04-2022,Sep-26-2021,Nov-04-2021,Nov-17-2021,
31139,341.0061155210818,262.2,293.97546,315.0,Dec-13-2021,Sep-25-2021,Oct-26-2021,Nov-17-2021,
31141,374.0027845116664,264.78,302.21268,313.0,Jan-15-2022,Sep-27-2021,Nov-04-2021,Nov-15-2021,
31143,324.39045723378206,274.02,244.57765,262.0,Dec-16-2021,Oct-27-2021,Sep-27-2021,Oct-15-2021,
31145,365.5593582763657,270.07,300.22043,313.0,Jan-14-2022,Oct-11-2021,Nov-10-2021,Nov-23-2021,
31147,375.1889478144611,244.12,359.68356,225.0,Jan-17-2022,Sep-08-2021,Jan-01-2022,Aug-20-2021,
31149,358.1410460477956,263.15,299.04596,298.0,Jan-04-2022,Oct-01-2021,Nov-06-2021,Nov-05-2021,
31151,355.6020356016641,267.58,277.39432,313.0,Dec-28-2021,Oct-01-2021,Oct-11-2021,Nov-16-2021,
31153,377.5356322575562,261.4,313.58942,314.0,Feb-02-2022,Oct-09-2021,Nov-30-2021,Dec-01-2021,
31155,360.69496571940005,266.21,291.8119,295.0,Jan-11-2022,Oct-09-2021,Nov-03-2021,Nov-07-2021,
31157,388.3019996155841,260.62,275.69034,295.0,Feb-04-2022,Sep-29-2021,Oct-14-2021,Nov-03-2021,
31159,356.7377860561614,267.81,310.1357,272.0,Dec-27-2021,Sep-29-2021,Nov-11-2021,Oct-04-2021,
31161,396.28663011055806,266.43,318.30157,313.0,Feb-22-2022,Oct-15-2021,Dec-06-2021,Dec-01-2021,
31163,339.1331268766339,265.88,264.56305,315.0,Dec-16-2021,Oct-03-2021,Oct-02-2021,Nov-22-2021,
31165,355.72943470060505,269.07,286.7354,313.0,Dec-27-2021,Oct-02-2021,Oct-19-2021,Nov-15-2021,
31167,344.3818299867895,268.55,280.23965,298.0,Dec-31-2021,Oct-16-2021,Oct-28-2021,Nov-15-2021,
31169,310.9554245735188,296.19,218.77602,323.0,Nov-18-2021,Nov-04-2021,Aug-18-2021,Dec-01-2021,
31171,359.92853560960066,263.84,294.84192,314.0,Jan-02-2022,Sep-28-2021,Oct-29-2021,Nov-18-2021,
31173,383.1539570838548,267.42,324.25943,314.0,Jan-25-2022,Oct-01-2021,Nov-27-2021,Nov-17-2021,
31175,353.60204242483445,269.47,298.97003,313.0,Jan-12-2022,Oct-20-2021,Nov-18-2021,Dec-03-2021,
31177,355.67230741762734,267.36,295.05423,313.0,Jan-03-2022,Oct-07-2021,Nov-04-2021,Nov-22-2021,
31179,364.96520823102253,270.86,300.22043,313.0,Jan-13-2022,Oct-11-2021,Nov-10-2021,Nov-23-2021,
31181,392.53801176016464,261.84,335.1557,314.0,Feb-07-2022,Sep-29-2021,Dec-12-2021,Nov-21-2021,
31183,344.22376493425065,263.12,326.90933,311.0,Dec-24-2021,Oct-04-2021,Dec-06-2021,Nov-21-2021,
31185,344.80087987538207,301.96,263.34683,323.0,Feb-03-2022,Dec-22-2021,Nov-14-2021,Jan-13-2022,
32001,391.8387925755882,263.89,327.94504,314.0,Feb-16-2022,Oct-11-2021,Dec-14-2021,Dec-01-2021,
32003,354.41334639692644,267.53,279.07938,319.0,Jan-03-2022,Oct-08-2021,Oct-20-2021,Nov-29-2021,
32005,367.4316350482157,270.16,284.78995,330.0,Jan-14-2022,Oct-09-2021,Oct-23-2021,Dec-08-2021,
32007,360.65912205277056,265.52,305.26685,314.0,Jan-02-2022,Sep-29-2021,Nov-08-2021,Nov-17-2021,
32009,310.705426460436,302.53,258.18237,321.0,Nov-14-2021,Nov-06-2021,Sep-23-2021,Nov-25-2021,
32011,358.5696034321222,263.87,292.04227,272.0,Jan-01-2022,Sep-28-2021,Oct-27-2021,Oct-07-2021,
32013,363.26793815544795,268.93,298.09427,298.0,Jan-19-2022,Oct-16-2021,Nov-15-2021,Nov-15-2021,
32015,378.84216428085887,265.34,342.92227,298.0,Jan-26-2022,Oct-05-2021,Dec-21-2021,Nov-07-2021,
32017,327.8597005705523,263.81,298.9467,315.0,Dec-07-2021,Oct-04-2021,Nov-08-2021,Nov-25-2021,
32019,354.4521691135364,261.45,325.12878,311.0,Jan-18-2022,Oct-17-2021,Dec-20-2021,Dec-06-2021,
32021,377.8042308474836,263.72,323.28952,314.0,Feb-08-2022,Oct-17-2021,Dec-16-2021,Dec-07-2021,
32023,364.4939070785021,266.79,315.76013,313.0,Jan-07-2022,Oct-01-2021,Nov-19-2021,Nov-17-2021,
32027,362.8244445063763,267.56,285.29715,272.0,Jan-05-2022,Oct-02-2021,Oct-20-2021,Oct-07-2021,
32029,354.6192986576538,247.55,277.13263,286.0,Feb-07-2022,Oct-23-2021,Nov-22-2021,Dec-01-2021,
32031,339.8856942099409,265.02,318.59183,319.0,Dec-12-2021,Sep-29-2021,Nov-21-2021,Nov-22-2021,
32033,365.51117164388455,264.05,340.2755,314.0,Jan-13-2022,Oct-04-2021,Dec-19-2021,Nov-23-2021,
32510,369.12475830762577,266.24,293.98343,272.0,Jan-11-2022,Sep-30-2021,Oct-27-2021,Oct-06-2021,
33001,396.21499751185706,257.58,343.7104,316.0,Feb-08-2022,Sep-22-2021,Dec-17-2021,Nov-20-2021,
33003,386.6592451645853,261.38,295.9261,314.0,Mar-17-2022,Nov-12-2021,Dec-16-2021,Jan-04-2022,
33005,389.4357407763885,262.61,324.17712,313.0,Jan-31-2022,Sep-26-2021,Nov-27-2021,Nov-16-2021,
33007,368.25526433979337,268.0,298.13052,313.0,Jan-24-2022,Oct-16-2021,Nov-15-2021,Nov-30-2021,
33009,373.5969145080625,264.25,310.61176,313.0,Jan-22-2022,Oct-05-2021,Nov-20-2021,Nov-23-2021,
33011,382.5450756924901,267.8,305.2587,314.0,Feb-01-2022,Oct-09-2021,Nov-16-2021,Nov-25-2021,
33013,367.28991968994114,263.95,343.8247,314.0,Jan-30-2022,Oct-18-2021,Jan-06-2022,Dec-08-2021,
33015,377.3925741906838,268.09,330.2846,268.0,Jan-20-2022,Oct-03-2021,Dec-04-2021,Oct-03-2021,
33017,349.2943796614777,259.27,270.27496,316.0,Jan-12-2022,Oct-14-2021,Oct-25-2021,Dec-10-2021,
33019,379.2220967316304,265.4,303.68384,313.0,Jan-19-2022,Sep-27-2021,Nov-04-2021,Nov-14-2021,
34001,337.38010029355223,297.4,281.03983,327.0,Dec-14-2021,Nov-04-2021,Oct-19-2021,Dec-04-2021,
34003,344.16756040787516,266.44,289.1211,313.0,Dec-22-2021,Oct-05-2021,Oct-28-2021,Nov-21-2021,
34005,384.1578132391447,261.31,327.73285,313.0,Feb-14-2022,Oct-14-2021,Dec-19-2021,Dec-05-2021,
34007,347.7542527329277,267.25,276.3017,314.0,Feb-06-2022,Nov-18-2021,Nov-27-2021,Jan-04-2022,
34009,350.25388708815547,265.27,321.65192,319.0,Jan-05-2022,Oct-12-2021,Dec-07-2021,Dec-05-2021,
34011,367.0092463347749,262.11,286.8408,283.0,Jan-22-2022,Oct-09-2021,Nov-02-2021,Oct-30-2021,
34013,377.45126126303757,264.17,303.08075,313.0,Feb-04-2022,Oct-14-2021,Nov-22-2021,Dec-02-2021,
34015,354.16890713745903,264.91,280.97974,313.0,Dec-28-2021,Sep-29-2021,Oct-15-2021,Nov-17-2021,
34017,339.3680283832268,264.14,305.62558,268.0,Dec-11-2021,Sep-27-2021,Nov-07-2021,Oct-01-2021,
34019,351.51410189613864,266.43,316.72205,314.0,Dec-22-2021,Sep-28-2021,Nov-17-2021,Nov-15-2021,
34021,362.7682093333089,269.57,303.60428,314.0,Jan-18-2022,Oct-17-2021,Nov-20-2021,Dec-01-2021,
34023,372.4663232318197,269.1,316.05045,272.0,Jan-26-2022,Oct-15-2021,Dec-01-2021,Oct-18-2021,
34025,390.10312617869045,260.55,330.83664,313.0,Feb-20-2022,Oct-13-2021,Dec-22-2021,Dec-05-2021,
34027,341.21833668588397,261.37,303.6541,315.0,Jan-20-2022,Nov-01-2021,Dec-13-2021,Dec-25-2021,
34029,392.3482590244859,269.4,310.6535,272.0,Feb-01-2022,Oct-01-2021,Nov-11-2021,Oct-04-2021,
34031,359.0207009203315,263.88,287.55655,295.0,Jan-14-2022,Oct-10-2021,Nov-03-2021,Nov-11-2021,
34033,348.28166837414966,270.34,295.05548,298.0,Jan-10-2022,Oct-24-2021,Nov-18-2021,Nov-21-2021,
34035,335.506465609579,264.53,302.00357,319.0,Jan-04-2022,Oct-25-2021,Dec-02-2021,Dec-19-2021,
34037,356.9627459044038,269.25,297.56067,313.0,Dec-29-2021,Oct-03-2021,Oct-31-2021,Nov-16-2021,
34039,375.6302249058271,268.25,312.7413,314.0,Jan-17-2022,Oct-02-2021,Nov-15-2021,Nov-17-2021,
34041,399.1636647113264,239.6,342.96698,225.0,Feb-12-2022,Sep-05-2021,Dec-17-2021,Aug-22-2021,
35001,354.7459572131805,269.65,312.73465,328.0,Dec-29-2021,Oct-05-2021,Nov-17-2021,Dec-03-2021,
35003,344.1754472995324,261.17,273.74106,268.0,Jan-05-2022,Oct-14-2021,Oct-26-2021,Oct-21-2021,
35005,382.30640357277576,261.21,350.46033,319.0,Feb-19-2022,Oct-21-2021,Jan-18-2022,Dec-18-2021,
35006,344.4562212545279,265.37,334.06552,314.0,Dec-31-2021,Oct-13-2021,Dec-21-2021,Dec-01-2021,
35007,354.79497465538077,266.52,310.31613,313.0,Jan-04-2022,Oct-08-2021,Nov-21-2021,Nov-24-2021,
35009,372.1252954472914,269.79,299.11945,313.0,Feb-04-2022,Oct-24-2021,Nov-23-2021,Dec-07-2021,
35011,342.8546483763823,259.66,286.8522,297.0,Jan-03-2022,Oct-12-2021,Nov-08-2021,Nov-19-2021,
35013,361.0404377950866,268.45,316.4491,314.0,Jan-29-2022,Oct-28-2021,Dec-15-2021,Dec-13-2021,
35015,392.1323628517892,260.65,313.68365,314.0,Feb-10-2022,Oct-01-2021,Nov-23-2021,Nov-24-2021,
35017,339.9948460926128,253.97,262.5511,300.0,Jan-10-2022,Oct-16-2021,Oct-25-2021,Dec-02-2021,
35019,379.7605180674182,261.29,326.02872,314.0,Jan-25-2022,Sep-29-2021,Dec-03-2021,Nov-21-2021,
35021,348.87330822301067,259.5,249.3507,295.0,Dec-28-2021,Sep-30-2021,Sep-20-2021,Nov-05-2021,
35023,345.25565878723285,266.41,331.89813,319.0,Jan-07-2022,Oct-20-2021,Dec-24-2021,Dec-12-2021,
35025,334.719475160954,262.27,287.22864,298.0,Dec-21-2021,Oct-10-2021,Nov-04-2021,Nov-15-2021,
35027,384.15945627945865,266.25,306.67853,313.0,Feb-02-2022,Oct-07-2021,Nov-16-2021,Nov-23-2021,
35028,373.0786542409509,307.2,261.04486,331.0,Jan-31-2022,Nov-26-2021,Oct-11-2021,Dec-20-2021,
35029,369.5307783360392,262.63,307.53857,301.0,Jan-19-2022,Oct-04-2021,Nov-18-2021,Nov-12-2021,
35031,312.16050786299445,310.94,258.898,327.0,Nov-29-2021,Nov-27-2021,Oct-06-2021,Dec-14-2021,Jun-29-2021
35033,345.51923655486354,263.18,293.59183,298.0,Jan-03-2022,Oct-13-2021,Nov-12-2021,Nov-17-2021,
35035,339.8771057880833,266.15,307.172,315.0,Dec-19-2021,Oct-07-2021,Nov-17-2021,Nov-25-2021,
35037,409.25887140685666,238.0,340.85898,225.0,Feb-25-2022,Sep-07-2021,Dec-18-2021,Aug-25-2021,
35039,335.67927686848907,265.28,300.04712,314.0,Dec-22-2021,Oct-13-2021,Nov-17-2021,Dec-01-2021,
35041,304.2085710844986,273.46,233.21107,280.0,Dec-01-2021,Oct-31-2021,Sep-21-2021,Nov-07-2021,
35043,417.32879528953555,238.26,285.26483,225.0,Mar-12-2022,Sep-14-2021,Oct-31-2021,Sep-01-2021,
35045,349.3382235639946,255.45,288.77243,278.0,Jan-08-2022,Oct-06-2021,Nov-08-2021,Oct-29-2021,
35047,309.1569149647753,301.32,256.24704,326.0,Nov-17-2021,Nov-09-2021,Sep-25-2021,Dec-04-2021,
35049,424.4454333594716,238.09,292.40656,225.0,Mar-21-2022,Sep-16-2021,Nov-09-2021,Sep-03-2021,
35051,420.33288137395016,238.85,280.94897,225.0,Apr-09-2022,Oct-09-2021,Nov-20-2021,Sep-26-2021,
35053,363.4816404809248,263.83,324.3327,295.0,Jan-07-2022,Sep-29-2021,Nov-29-2021,Oct-31-2021,
35055,310.1127816973139,298.08,246.38011,272.0,Nov-17-2021,Nov-05-2021,Sep-14-2021,Oct-10-2021,
35057,425.27398771383804,239.15,283.69592,225.0,Mar-22-2022,Sep-17-2021,Oct-31-2021,Sep-03-2021,
35059,344.4119195637273,309.28,266.80203,258.0,Jan-05-2022,Dec-01-2021,Oct-19-2021,Oct-11-2021,
35061,322.6010405965221,301.48,250.70262,326.0,Dec-15-2021,Nov-24-2021,Oct-04-2021,Dec-19-2021,
36001,415.5357550598415,238.55,270.5433,225.0,Mar-21-2022,Sep-25-2021,Oct-27-2021,Sep-12-2021,
36003,361.58677834497075,262.45,310.32764,295.0,Jan-25-2022,Oct-18-2021,Dec-05-2021,Nov-20-2021,
36005,345.1613895835661,262.37,300.2451,295.0,Jan-02-2022,Oct-11-2021,Nov-18-2021,Nov-13-2021,
36007,326.29171264670117,302.56,243.70212,326.0,Dec-13-2021,Nov-19-2021,Sep-21-2021,Dec-13-2021,
36009,323.6045298036943,291.2,260.1285,313.0,Dec-16-2021,Nov-14-2021,Oct-14-2021,Dec-06-2021,
36011,428.86766797724937,236.89,293.46854,225.0,Mar-23-2022,Sep-12-2021,Nov-08-2021,Sep-01-2021,
36013,336.38479724830086,293.98,275.93253,325.0,Jan-21-2022,Dec-09-2021,Nov-21-2021,Jan-10-2022,
36015,347.0670033461659,262.99,309.27332,314.0,Dec-27-2021,Oct-03-2021,Nov-19-2021,Nov-24-2021,
36017,373.5778912888861,262.99,351.10608,319.0,Feb-04-2022,Oct-16-2021,Jan-13-2022,Dec-12-2021,
36019,368.5975360257676,261.94,282.0523,319.0,Jan-09-2022,Sep-24-2021,Oct-15-2021,Nov-21-2021,
36021,328.1160805143234,256.49,296.45502,285.0,Dec-05-2021,Sep-24-2021,Nov-03-2021,Oct-23-2021,
36023,339.9304814607699,261.69,303.933,292.0,Dec-13-2021,Sep-26-2021,Nov-07-2021,Oct-27-2021,
36025,362.08581618046645,260.82,311.694,290.0,Jan-27-2022,Oct-17-2021,Dec-07-2021,Nov-16-2021,
36027,347.96502309116227,257.96,265.00415,321.0,Jan-08-2022,Oct-10-2021,Oct-18-2021,Dec-13-2021,
36029,303.0582652168703,303.14,257.51068,311.0,Nov-20-2021,Nov-20-2021,Oct-05-2021,Nov-28-2021,
36031,414.4619131077887,236.89,294.111,225.0,Mar-12-2022,Sep-15-2021,Nov-12-2021,Sep-04-2021,
36033,410.16394541821734,235.97,282.58813,225.0,Mar-22-2022,Sep-28-2021,Nov-14-2021,Sep-18-2021,
36035,355.3032006136281,253.99,279.88742,279.0,Jan-13-2022,Oct-03-2021,Oct-29-2021,Oct-29-2021,
36037,429.0000657087031,238.19,294.5483,225.0,Mar-26-2022,Sep-16-2021,Nov-11-2021,Sep-03-2021,
36039,415.748429795267,237.14,284.5453,225.0,Mar-19-2022,Sep-22-2021,Nov-08-2021,Sep-10-2021,
36041,322.47991832893763,310.42,262.0932,327.0,Nov-24-2021,Nov-12-2021,Sep-25-2021,Nov-29-2021,Nov-13-2021
36043,339.78981601184745,144.01,222.79881,44.0,Dec-07-2021,May-26-2021,Aug-12-2021,Feb-15-2021,
36045,330.5153294556594,303.38,256.09262,326.0,Dec-22-2021,Nov-25-2021,Oct-09-2021,Dec-18-2021,
36047,415.681900613459,236.71,286.1245,225.0,Feb-26-2022,Aug-31-2021,Oct-20-2021,Aug-20-2021,
36049,424.52943937375693,237.32,289.37927,225.0,Mar-14-2022,Sep-08-2021,Oct-30-2021,Aug-27-2021,
36051,418.45189410891356,239.49,283.76672,225.0,Mar-21-2022,Sep-23-2021,Nov-06-2021,Sep-09-2021,
36053,344.25944562486984,312.13,266.61484,321.0,Jan-08-2022,Dec-07-2021,Oct-22-2021,Dec-16-2021,
36055,423.77824127813136,236.14,296.87537,225.0,Mar-28-2022,Sep-22-2021,Nov-21-2021,Sep-11-2021,
36057,357.56805941154033,289.98,246.05406,269.0,Jan-04-2022,Oct-28-2021,Sep-15-2021,Oct-08-2021,
36059,350.82043680793265,264.64,291.9427,311.0,Jan-04-2022,Oct-10-2021,Nov-06-2021,Nov-26-2021,
36061,330.1906786248768,301.02,252.83556,325.0,Dec-11-2021,Nov-12-2021,Sep-24-2021,Dec-06-2021,
36063,336.42565133229584,171.66,223.50903,1.0,Dec-31-2021,Jul-19-2021,Sep-09-2021,Jan-30-2021,
36065,349.32953438944764,267.41,323.23196,319.0,Jan-09-2022,Oct-19-2021,Dec-14-2021,Dec-10-2021,
36067,345.1111239756147,280.05,270.51303,269.0,Dec-25-2021,Oct-21-2021,Oct-11-2021,Oct-10-2021,
36069,438.71556139960944,236.56,294.8603,225.0,Apr-05-2022,Sep-15-2021,Nov-12-2021,Sep-04-2021,
36071,319.65719663526306,314.89,260.4863,269.0,Nov-29-2021,Nov-24-2021,Oct-01-2021,Oct-10-2021,
36073,417.1285436785704,237.29,286.87286,225.0,Feb-28-2022,Sep-01-2021,Oct-20-2021,Aug-20-2021,
36075,422.93727760664797,237.08,298.73645,225.0,Mar-25-2022,Sep-21-2021,Nov-21-2021,Sep-09-2021,
36077,364.96514611068244,263.97,292.60873,314.0,Jan-24-2022,Oct-15-2021,Nov-13-2021,Dec-05-2021,
36079,317.94059069338726,305.13,262.9189,327.0,Dec-10-2021,Nov-28-2021,Oct-16-2021,Dec-20-2021,
36081,420.296568746433,237.12,280.94897,225.0,Mar-14-2022,Sep-12-2021,Oct-25-2021,Aug-31-2021,
36083,414.7379047003338,238.44,283.5488,225.0,Feb-25-2022,Sep-02-2021,Oct-17-2021,Aug-20-2021,
36085,420.0316337526736,235.66,296.62878,225.0,Mar-11-2022,Sep-07-2021,Nov-07-2021,Aug-28-2021,
36087,339.9708971828124,280.3,232.1864,308.0,Jan-10-2022,Nov-12-2021,Sep-25-2021,Dec-10-2021,
36089,326.32681837181315,280.18,234.77394,269.0,Dec-17-2021,Nov-01-2021,Sep-16-2021,Oct-21-2021,
36091,424.6012472778011,237.29,281.73596,225.0,Mar-12-2022,Sep-06-2021,Oct-20-2021,Aug-25-2021,
36093,403.1036006136754,234.74,284.5371,225.0,Feb-16-2022,Aug-31-2021,Oct-20-2021,Aug-22-2021,
36095,352.9234052456262,260.16,295.54233,315.0,Jan-08-2022,Oct-08-2021,Nov-12-2021,Dec-02-2021,
36097,310.5859991262373,315.89,265.94504,269.0,Dec-03-2021,Dec-08-2021,Oct-19-2021,Oct-23-2021,
36099,432.5725141827253,237.76,297.58777,225.0,Apr-04-2022,Sep-21-2021,Nov-20-2021,Sep-09-2021,
36101,364.0731461163051,262.66,292.53983,319.0,Jan-15-2022,Oct-05-2021,Nov-04-2021,Dec-01-2021,
36103,357.54492410940276,262.02,310.2307,295.0,Jan-18-2022,Oct-15-2021,Dec-02-2021,Nov-17-2021,
36105,420.7298735019113,236.74,289.7064,225.0,Mar-04-2022,Sep-01-2021,Oct-24-2021,Aug-21-2021,
36107,356.9570094784688,259.86,302.54095,315.0,Jan-18-2022,Oct-13-2021,Nov-25-2021,Dec-08-2021,
36109,367.55561898900095,265.95,353.75558,272.0,Jan-23-2022,Oct-13-2021,Jan-09-2022,Oct-20-2021,
36111,421.1410114891406,236.23,283.2865,225.0,Mar-04-2022,Aug-31-2021,Oct-17-2021,Aug-20-2021,
36113,420.26214074284775,236.26,294.111,225.0,Mar-08-2022,Sep-05-2021,Nov-02-2021,Aug-25-2021,
36115,344.75720054650714,298.87,234.67154,300.0,Dec-25-2021,Nov-09-2021,Sep-06-2021,Nov-11-2021,
36117,327.5577047894212,296.83,259.44446,331.0,Dec-22-2021,Nov-21-2021,Oct-15-2021,Dec-26-2021,
36119,414.7758754008143,237.54,282.58813,225.0,Mar-17-2022,Sep-21-2021,Nov-05-2021,Sep-09-2021,
36121,414.50495491399806,238.38,285.9122,225.0,Mar-01-2022,Sep-06-2021,Oct-23-2021,Aug-24-2021,
36123,339.57758202986514,166.35,222.79881,44.0,Dec-26-2021,Jul-06-2021,Aug-31-2021,Mar-06-2021,
37001,312.8278599667092,306.69,248.30905,328.0,Nov-29-2021,Nov-23-2021,Sep-26-2021,Dec-15-2021,
37003,340.7338065130132,312.42,265.69458,282.0,Dec-27-2021,Nov-29-2021,Oct-13-2021,Oct-30-2021,
37005,350.98190853255574,267.32,335.47488,283.0,Jan-19-2022,Oct-28-2021,Jan-04-2022,Nov-13-2021,
37007,422.3103762286973,235.69,293.5555,225.0,Mar-19-2022,Sep-13-2021,Nov-10-2021,Sep-03-2021,
37009,437.31270429135526,237.73,292.45584,225.0,Apr-04-2022,Sep-16-2021,Nov-10-2021,Sep-04-2021,
37011,348.5748154419267,256.73,279.03946,261.0,Jan-05-2022,Oct-05-2021,Oct-28-2021,Oct-10-2021,
37013,306.10632842067463,297.91,241.12932,259.0,Nov-29-2021,Nov-20-2021,Sep-25-2021,Oct-13-2021,
37015,357.0871493919593,262.87,272.22382,312.0,Jan-11-2022,Oct-08-2021,Oct-18-2021,Nov-27-2021,
37017,363.67037450332964,289.13,271.5547,269.0,Feb-09-2022,Nov-27-2021,Nov-09-2021,Nov-07-2021,
37019,356.1358197305199,300.67,269.53647,296.0,Jan-06-2022,Nov-11-2021,Oct-11-2021,Nov-07-2021,
37021,425.93827432754426,236.57,284.9026,225.0,Mar-28-2022,Sep-20-2021,Nov-07-2021,Sep-09-2021,
37023,352.08030330438453,296.71,267.75632,325.0,Jan-06-2022,Nov-11-2021,Oct-13-2021,Dec-10-2021,
37025,356.7771926020626,261.97,296.6607,319.0,Jan-12-2022,Oct-09-2021,Nov-13-2021,Dec-06-2021,
37027,350.42386092835204,260.75,307.89502,268.0,Jan-06-2022,Oct-08-2021,Nov-24-2021,Oct-16-2021,
37029,372.1476089053869,262.69,306.35638,314.0,Feb-01-2022,Oct-14-2021,Nov-27-2021,Dec-05-2021,
37031,308.91640329641723,298.45,241.04625,328.0,Nov-11-2021,Nov-01-2021,Sep-05-2021,Dec-01-2021,
37033,343.7997605268981,258.53,294.65732,315.0,Dec-23-2021,Sep-29-2021,Nov-04-2021,Nov-25-2021,
37035,348.54209393376345,262.37,283.37616,314.0,Jan-04-2022,Oct-10-2021,Oct-31-2021,Dec-01-2021,
37037,357.1549251078218,320.41,282.27274,335.0,Jan-12-2022,Dec-06-2021,Oct-29-2021,Dec-21-2021,
37039,415.04842843104115,239.32,281.63654,225.0,Mar-06-2022,Sep-11-2021,Oct-23-2021,Aug-28-2021,
37041,421.60204507072075,240.4,282.89584,225.0,Mar-23-2022,Sep-23-2021,Nov-04-2021,Sep-08-2021,
37043,336.5977710959219,307.12,252.8572,326.0,Dec-14-2021,Nov-15-2021,Sep-21-2021,Dec-04-2021,
37045,425.0843230054314,236.86,302.21912,225.0,Mar-20-2022,Sep-12-2021,Nov-17-2021,Sep-01-2021,
37047,413.0913041318691,239.59,278.48438,225.0,Mar-10-2022,Sep-17-2021,Oct-26-2021,Sep-03-2021,
37049,358.01094732047875,263.6,298.47006,298.0,Jan-08-2022,Oct-05-2021,Nov-09-2021,Nov-09-2021,
37051,347.58917601358894,254.87,275.308,299.0,Dec-25-2021,Sep-23-2021,Oct-14-2021,Nov-07-2021,
37053,413.08236990310843,236.59,282.93378,225.0,Mar-13-2022,Sep-17-2021,Nov-02-2021,Sep-06-2021,
37055,420.2624145847717,237.32,281.73596,225.0,Mar-17-2022,Sep-15-2021,Oct-29-2021,Sep-03-2021,
37057,416.57479630360353,270.45,264.25003,269.0,Mar-07-2022,Oct-12-2021,Oct-06-2021,Oct-11-2021,
37059,330.62557519829545,258.0,278.89752,316.0,Dec-21-2021,Oct-10-2021,Oct-30-2021,Dec-07-2021,
37061,416.654082809826,238.78,286.73672,225.0,Mar-11-2022,Sep-14-2021,Nov-01-2021,Sep-01-2021,
37063,417.21549377289676,235.45,279.8892,225.0,Mar-14-2022,Sep-13-2021,Oct-27-2021,Sep-03-2021,
37065,437.02043226381437,237.11,295.93658,225.0,Mar-28-2022,Sep-09-2021,Nov-06-2021,Aug-28-2021,
